Player,Role,Amount,Team,Age,Year,Nation,Overseas,Mega,id,matches,Innings,Not Outs,Aggregate,Highest Score,Average,30s,50s,100s,4s,6s,Boundary %,Scoring Rate,Top Scored in Innings,Top Scored %,Overs,Balls Bowled,Wickets,3 Wickets in Innings,4 Wickets in Innings,5 Wickets in Innings,Economy Rate,Strike Rate,prog_agg,prog_avg,prog_sr,prog_bowlsr,prog_er,prog_wkts,prog_bowlavg,prog_matches,last_matches,last_inn,last_hs,last_runs,last_avg,last_sr,last_batpercent,overs,last_wkts,last_bowlavg,last_bowlsr,last_bowler,last_bowlpercent,birthyear
Jagadeesha Suchith,Bowler,0.3,Sunrisers Hyderabad,27,2021,Indian,0,0,4401,22,10,6,70,34,31.68,1,0,0,6,3,0.6,114.75,0,0,70,420,19,0,0,0,8.6,22.11,54,27,114.89,22.5,8.8,11,33,15,1,1,6,6,6,40,6.06,4,2,14,12,7,50,1994
Jagadeesha Suchith,Bowler,0.2,Sunrisers Hyderabad,28,2022,Indian,0,1,4401,22,10,6,70,34,31.68,1,0,0,6,3,0.6,114.75,0,0,70,420,19,0,0,0,8.6,22.11,68,34,128.3,26,8.88,12,38.5,17,2,1,14*,14,,233.33,4.24,7,0,,,9.43,,1994
Deepak Hooda,Bowler,0.4,Rajasthan Royals,19,2014,Indian,0,1,4404,107,87,15,1320,64,50.9,6,7,0,80,58,0.506060606,128.65,6,0.068965517,59.1,355,10,0,0,0,8.6,35.5,785,16.7,129.54,36.11,8.46,9,50.89,80,12,11,64,160,16,130.08,8.63,11,1,160,16,130.08,8.63,1995
Pardeep Sahu,Bowler,0.2,Kings XI Punjab,33,2018,Indian,0,1,4405,5,2,1,19,18,48.67,0,0,0,1,1,0.526315789,146.15,0,0,17.3,105,3,0,0,0,8.34,35,19,19,146.15,35,8.34,3,48.67,5,5,2,18*,19,19,146.15,2.61,17.3,3,48.67,35,8.34,12.5,1985
Mustafizur Rahman,Bowler,2.2,Mumbai Indians,23,2018,Overseas,1,1,4414,48,9,8,13,8,30.72,0,0,0,0,1,0.461538462,56.52,0,0,182,1092,47,5,0,0,7.93,23.23,9,9,52.94,22.47,7.15,17,26.76,17,1,0,0,0,,,,2.4,0,,,12.75,,1995
Mustafizur Rahman,Bowler,2,Delhi Capitals,27,2022,Overseas,1,1,4414,48,9,8,13,8,30.72,0,0,0,0,1,0.461538462,56.52,0,0,182,1092,47,5,0,0,7.93,23.23,9,9,52.94,22.58,7.84,38,29.5,38,14,5,8*,8,,57.14,0.36,51.5,14,31.14,22.21,8.41,20.29,1995
Mustafizur Rahman,Bowler,1.4,Sunrisers Hyderabad,21,2016,Overseas,1,0,4414,48,9,8,13,8,30.72,0,0,0,0,1,0.461538462,56.52,0,0,182,1092,47,5,0,0,7.93,23.23,9,9,52.94,22.58,7.84,38,29.5,38,14,5,8*,8,,57.14,0.36,5,0,8,,57.14,0.36,1995
Mustafizur Rahman,Bowler,1,Rajasthan Royals,26,2021,Overseas,1,0,4414,48,9,8,13,8,30.72,0,0,0,0,1,0.461538462,56.52,0,0,182,1092,47,5,0,0,7.93,23.23,1,1,33.33,22.79,7.51,24,28.54,24,7,2,1,1,1,,0.09,27.3,7,32.86,23.57,8.36,14,1995
Mark Wood,Bowler,7.5,Lucknow Super Giants,32,2022,Overseas,1,1,4421,5,3,1,12,10,16.27,0,0,0,1,1,0.833333333,150,0,0,20,120,11,2,1,1,8.95,10.91,1,1,33.33,,12.25,0,,1,1,1,1,1,1,33.33,0.59,4,0,,,12.25,,1990
Mark Wood,Bowler,1.5,Chennai Super Kings,28,2018,Overseas,1,1,4421,5,3,1,12,10,16.27,0,0,0,1,1,0.833333333,150,0,0,20,120,11,2,1,1,8.95,10.91,1,1,33.33,,12.25,0,,1,1,1,1,1,1,33.33,0.59,,,,,,,1990
Rashid Khan,Bowler,9,Sunrisers Hyderabad,20,2018,Overseas,1,1,4484,109,52,20,443,79,20.76,4,1,0,28,35,0.726862302,166.54,1,0.019230769,432.5,2597,139,16,2,0,6.67,18.68,11,5.5,122.22,19.06,6.63,17,21.06,14,14,3,6*,11,5.5,,0.47,54,17,21.06,19.06,6.63,17.71,1998
Rashid Khan,Bowler,4,Sunrisers Hyderabad,19,2017,Overseas,1,0,4484,109,52,20,443,79,20.76,4,1,0,28,35,0.726862302,166.54,1,0.019230769,432.5,2597,139,16,2,0,6.67,18.68,11,5.5,122.22,19.06,6.63,17,21.06,14,14,3,6*,11,5.5,,0.47,3,0,11,5.5,,0.47,1998
Scott Boland,Bowler,0.5,Rising Pune Supergiant,27,2016,Overseas,1,0,4511,2,0,0,0,0,27,0,0,0,0,0,0,N/A,0,0,7,42,2,0,0,0,7.71,21,,,,,,,,,,,,,,,,,,,,,,1989
Barinder Singh Sran,Bowler,3.4,Mumbai Indians,27,2019,Indian,0,0,4512,24,9,8,10,3,42.06,0,0,0,0,0,0,71.43,0,0,80.3,483,18,1,0,0,9.4,26.83,7,7,63.64,25.5,9.23,18,39.22,22,6,4,2,3,3,42.86,0.3,22,4,57.25,33,10.41,11.11,1992
Barinder Singh Sran,Bowler,2.2,Kings XI Punjab,26,2018,Indian,0,1,4512,24,9,8,10,3,42.06,0,0,0,0,0,0,71.43,0,0,80.3,483,18,1,0,0,9.4,26.83,7,7,63.64,23.36,8.75,14,34.07,16,1,0,0,0,,,,2,0,,,14.5,,1992
Barinder Singh Sran,Bowler,1.2,Sunrisers Hyderabad,24,2016,Indian,0,0,4512,24,9,8,10,3,42.06,0,0,0,0,0,0,71.43,0,0,80.3,483,18,1,0,0,9.4,26.83,7,7,63.64,,11.67,0,,1,1,0,0,0,,,,3,0,,,11.67,,1992
Barinder Singh Sran,Bowler,0.1,Rajasthan Royals,23,2015,Indian,0,0,4512,24,9,8,10,3,42.06,0,0,0,0,0,0,71.43,0,0,80.3,483,18,1,0,0,9.4,26.83,7,7,63.64,25.5,9.23,18,39.22,22,6,4,2,3,3,42.86,0.3,4,0,3,3,42.86,0.3,1992
Hardus Viljoen,Bowler,0.75,Kings XI Punjab,30,2019,Overseas,1,0,4513,6,3,1,3,2,31.71,0,0,0,0,0,0,42.86,0,0,23,138,7,0,0,0,9.65,19.71,,,,,,,,,,,,,,,,,,,,,,1989
Adam Zampa,Bowler,0.3,Rising Pune Supergiant,24,2016,Overseas,1,0,4527,20,5,0,15,7,19.24,0,0,0,1,0,0.266666667,62.5,0,0,69.5,419,29,3,1,1,7.99,14.45,,,,,,,,,,,,,,,,,,,,,,1992
Syed Khaleel Ahmed,Bowler,5.25,Delhi Capitals,25,2022,Indian,0,1,4539,43,5,0,1,1,24.6,0,0,0,0,0,0,14.29,0,0,162.4,976,57,8,0,0,8.62,17.12,1,0.33,20,16.97,8.69,32,24.56,24,7,1,1,1,1,,0.1,27,5,43.8,32.4,8.11,14.71,1997
Syed Khaleel Ahmed,Bowler,3,Sunrisers Hyderabad,21,2018,Indian,0,1,4539,43,5,0,1,1,24.6,0,0,0,0,0,0,14.29,0,0,162.4,976,57,8,0,0,8.62,17.12,1,0.33,20,16.97,8.69,32,24.56,24,7,1,1,1,1,,0.1,1,0,1,1,,0.1,1997
Shivil Kaushik,Bowler,0.1,Gujarat Lions,21,2016,Indian,0,0,4545,10,2,1,0,0,49.5,0,0,0,0,0,0,N/A,0,0,34,204,6,1,0,0,8.74,34,,,,,,,,,,,,,,,,,,,,,,1995
Nathu Singh,Bowler,3.2,Mumbai Indians,21,2016,Indian,0,0,4555,2,0,0,0,0,15,0,0,0,0,0,0,N/A,0,0,4,24,1,0,0,0,3.75,24,,,,24,3.75,1,15,2,2,0,0,0,,,,,,,,,,1995
Nathu Singh,Bowler,0.5,Gujarat Lions,22,2017,Indian,0,0,4555,2,0,0,0,0,15,0,0,0,0,0,0,N/A,0,0,4,24,1,0,0,0,3.75,24,,,,24,3.75,1,15,2,2,0,0,0,,,,,,,,,,1995
Nathu Singh,Bowler,0.2,Delhi Capitals,24,2019,Indian,0,0,4555,2,0,0,0,0,15,0,0,0,0,0,0,N/A,0,0,4,24,1,0,0,0,3.75,24,,,,24,3.75,1,15,2,2,0,0,0,,,,4,1,15,24,3.75,5.88,1995
M. Ashwin,Bowler,4.5,Rising Pune Supergiant,26,2016,Indian,0,0,4556,44,13,4,35,9,33.2,0,0,0,2,1,0.4,70,0,0,145,870,35,2,0,0,8.01,24.86,23,3.83,63.89,25.85,7.87,26,33.88,34,3,2,9,15,7.5,62.5,3.36,2,0,15,7.5,62.5,3.36,1990
M. Ashwin,Bowler,2.2,Royal Challengers Bangalore,28,2018,Indian,0,1,4556,44,13,4,35,9,33.2,0,0,0,2,1,0.4,70,0,0,145,870,35,2,0,0,8.01,24.86,0,0,0,24.43,8.46,7,34.43,10,10,1,0,0,0,,,28.3,7,34.43,24.43,8.46,13.46,1990
Murugan Ashwin,Bowler,1.6,Mumbai Indians,32,2022,Indian,0,1,4556,44,13,4,35,9,33.2,0,0,0,2,1,0.4,70,0,0,145,870,35,2,0,0,8.01,24.86,23,3.83,63.89,25.85,7.87,26,33.88,34,3,2,9,15,7.5,62.5,3.36,11,1,97,66,8.82,8.33,1990
M. Ashwin,Bowler,1,Delhi Daredevils,27,2017,Indian,0,0,4556,44,13,4,35,9,33.2,0,0,0,2,1,0.4,70,0,0,145,870,35,2,0,0,8.01,24.86,0,0,0,24.43,8.46,7,34.43,10,10,1,0,0,0,,,28.3,7,34.43,24.43,8.46,13.46,1990
M. Ashwin,Bowler,0.2,Kings XI Punjab,29,2019,Indian,0,0,4556,44,13,4,35,9,33.2,0,0,0,2,1,0.4,70,0,0,145,870,35,2,0,0,8.01,24.86,1,0.5,33.33,21.3,8.28,10,29.4,12,2,1,1,1,1,50,0.33,7,3,17.67,14,7.57,37.5,1990
Deepak Chahar,Bowler,14,Chennai Super Kings,30,2022,Indian,0,1,4557,73,13,6,80,39,28.04,1,0,0,2,6,0.55,135.59,0,0,254.4,1528,72,7,2,0,7.93,21.22,79,11.29,138.6,22.44,7.8,59,29.19,63,15,2,1*,1,,,0.04,54,14,32.21,23.14,8.35,14,1992
Saurabh Dubey,Bowler,0.2,Sunrisers Hyderabad,29,2022,Indian,0,1,4559,4,2,1,23,16,91,0,0,0,2,0,0.347826087,69.7,0,0,11,66,1,0,0,0,8.27,66,,,,,9,0,,3,3,1,7*,7,,53.85,1.54,8,0,,,9,,1993
Tymal Mills,Bowler,12,Royal Challengers Bangalore,25,2017,Overseas,1,0,4567,10,5,1,8,6,31.18,0,0,0,0,1,0.75,57.14,0,0,34.5,209,11,1,0,0,9.85,19,8,2.67,72.73,21.4,8.58,4,30.6,5,5,3,6,8,2.67,72.73,1.2,,,,,,,1992
Tymal Mills,Bowler,1.5,Mumbai Indians,30,2022,Overseas,1,1,4567,10,5,1,8,6,31.18,0,0,0,0,1,0.75,57.14,0,0,34.5,209,11,1,0,0,9.85,19,8,2.67,72.73,21.4,8.58,4,30.6,5,5,3,6,8,2.67,72.73,1.2,17.5,5,30.6,21.4,8.58,16.13,1992
Alzarri Joseph,Bowler,2.4,Gujarat Titans,26,2022,Overseas,1,1,4575,19,7,6,27,15,28.8,0,0,0,3,0,0.444444444,84.38,0,0,62.4,376,20,1,1,1,9.19,18.8,,,,8.67,10.04,6,14.5,3,3,2,15*,15,,115.38,2.88,8.4,6,14.5,8.67,10.04,30,1996
Lockie Ferguson,Bowler,10,Gujarat Titans,31,2022,Overseas,1,1,4609,38,9,7,67,24,31.65,0,0,0,6,2,0.537313433,148.89,0,0,135.1,811,37,4,1,0,8.66,21.92,,,,19.96,8.12,24,27,22,8,3,18*,18,,163.64,1.55,30,13,17.23,13.85,7.47,22.41,1991
Lockie Ferguson,Bowler,1.6,Kolkata Knight Riders,28,2019,Overseas,1,0,4609,38,9,7,67,24,31.65,0,0,0,6,2,0.537313433,148.89,0,0,135.1,811,37,4,1,0,8.66,21.92,,,,26,7.15,3,31,4,4,1,1*,1,,,0.16,13,3,31,26,7.15,10.34,1991
Lockie Ferguson,Bowler,0.5,Rising Pune Supergiant,26,2017,Overseas,1,0,4609,38,9,7,67,24,31.65,0,0,0,6,2,0.537313433,148.89,0,0,135.1,811,37,4,1,0,8.66,21.92,,,,19.96,8.12,24,27,22,8,3,18*,18,,163.64,1.55,3,0,18,,163.64,1.55,1991
Billy Stanlake,Bowler,0.3,Royal Challengers Bangalore,23,2017,Overseas,1,0,4626,6,1,1,5,5,28.57,0,0,0,1,0,0.8,250,0,0,24,144,7,0,0,0,8.33,20.57,,,,24,8.75,2,35,2,2,0,0,0,,,,0,0,0,,,,1994
Lungisani Ngidi,Bowler,0.5,Chennai Super Kings,22,2018,Overseas,1,1,4636,14,0,0,0,0,17.92,0,0,0,0,0,0,N/A,0,0,54,324,25,4,1,0,8.3,12.96,,,,12.96,8.3,25,17.92,14,3,0,0,0,,,,0,0,0,,,,1996
Lungisani Ngidi,Bowler,0.5,Delhi Capitals,26,2022,Overseas,1,1,4636,14,0,0,0,0,17.92,0,0,0,0,0,0,N/A,0,0,54,324,25,4,1,0,8.3,12.96,,,,12.96,8.3,25,17.92,14,3,0,0,0,,,,12,5,25,14.4,10.42,26.32,1996
Jhye Richardson,Bowler,14,Punjab Kings,25,2021,Overseas,1,0,4650,3,2,0,15,15,39,0,0,0,2,0,0.533333333,62.5,0,0,11,66,3,0,0,0,10.64,22,,,,,,,,,,,,,,,,,,,,,,1996
Navdeep Saini,Bowler,3,Royal Challengers Bangalore,26,2018,Indian,0,1,4656,32,7,3,33,12,42.35,0,0,0,3,0,0.363636364,89.19,0,0,109.4,658,23,1,0,0,8.88,28.61,31,10.33,88.57,34.47,8.48,17,48.71,28,2,1,2,2,2,50,0.72,1,0,2,2,50,0.72,1992
Navdeep Saini,Bowler,2.6,Rajasthan Royals,30,2022,Indian,0,1,4656,32,7,3,33,12,42.35,0,0,0,3,0,0.363636364,89.19,0,0,109.4,658,23,1,0,0,8.88,28.61,31,10.33,88.57,34.47,8.48,17,48.71,28,2,1,2,2,2,50,0.72,4,0,,,13,,1992
Navdeep Saini,Bowler,0.1,Delhi Daredevils,25,2017,Indian,0,0,4656,32,7,3,33,12,42.35,0,0,0,3,0,0.363636364,89.19,0,0,109.4,658,23,1,0,0,8.88,28.61,31,10.33,88.57,34.47,8.48,17,48.71,28,2,1,2,2,2,50,0.72,1,0,2,2,50,0.72,1992
Basil Thampi,Bowler,0.95,Sunrisers Hyderabad,25,2018,Indian,0,1,4659,25,8,7,32,13,38.45,0,0,0,1,1,0.3125,91.43,0,0,86.5,521,22,2,0,0,9.74,23.68,32,32,91.43,24.36,9.49,11,38.55,12,12,5,13*,28,,100,1.35,44.4,11,38.55,24.36,9.49,16.67,1993
Basil Thampi,Bowler,0.85,Gujarat Lions,24,2017,Indian,0,0,4659,25,8,7,32,13,38.45,0,0,0,1,1,0.3125,91.43,0,0,86.5,521,22,2,0,0,9.74,23.68,32,32,91.43,25,9.8,17,40.82,20,12,0,0,0,,,,5,0,28,,100,1.35,1993
Basil Thampi,Bowler,0.3,Mumbai Indians,29,2022,Indian,0,1,4659,25,8,7,32,13,38.45,0,0,0,1,1,0.3125,91.43,0,0,86.5,521,22,2,0,0,9.74,23.68,32,32,91.43,25,9.8,17,40.82,20,1,0,0,0,,,,4,1,46,24,11.5,20,1993
Tejas Baroka,Bowler,0.2,Rajasthan Royals,26,2022,Indian,0,1,4663,1,0,0,0,0,,0,0,0,0,0,0,N/A,0,0,3.3,21,0,0,0,0,9.43,,,,,,9.43,0,,1,1,0,0,0,,,,3.3,0,,,9.43,,1996
Tejas Baroka,Bowler,0.1,Gujarat Lions,21,2017,Indian,0,0,4663,1,0,0,0,0,,0,0,0,0,0,0,N/A,0,0,3.3,21,0,0,0,0,9.43,,,,,,9.43,0,,1,1,0,0,0,,,,,,,,,,1996
T. Natarajan,Bowler,4,Sunrisers Hyderabad,31,2022,Indian,0,1,4664,47,4,4,3,3,31.33,0,0,0,0,0,0,60,0,0,171.3,1029,48,2,0,0,8.77,21.44,,,,25.05,8.24,20,34.4,24,2,1,0*,0,,,,8,2,34.5,24,8.63,14.29,1991
T Natarajan,Bowler,3,Kings XI Punjab,26,2017,Indian,0,0,4664,47,4,4,3,3,31.33,0,0,0,0,0,0,60,0,0,171.3,1029,48,2,0,0,8.77,21.44,,,,25.05,8.24,20,34.4,24,2,1,0*,0,,,,1,0,0,,,,1991
T Natarajan,Bowler,0.4,Sunrisers Hyderabad,27,2018,Indian,0,1,4664,47,4,4,3,3,31.33,0,0,0,0,0,0,60,0,0,171.3,1029,48,2,0,0,8.77,21.44,,,,38,9.08,2,57.5,6,6,0,0,0,,,,12.4,2,57.5,38,9.08,4.88,1991
Krishnappa Gowtham,Bowler,6.2,Rajasthan Royals,30,2018,Indian,0,1,4668,35,27,9,247,33,37.1,1,0,0,15,17,0.655870445,166.89,1,0.037037037,96,576,21,0,0,0,8.11,27.43,186,14.31,169.09,31.38,8.26,13,43.23,24,2,2,22*,42,42,155.56,14,2,0,42,42,155.56,14,1988
Kulwant Khejroliya,Bowler,0.85,Royal Challengers Bangalore,26,2018,Indian,0,1,4669,7,0,0,0,0,43.4,0,0,0,0,0,0,N/A,0,0,20.1,121,5,0,0,0,10.76,24.2,,,,,,,,,,,,,,,,,,,,,,1992
Kulwant Khejroliya,Bowler,0.1,Mumbai Indians,25,2017,Indian,0,0,4669,7,0,0,0,0,43.4,0,0,0,0,0,0,N/A,0,0,20.1,121,5,0,0,0,10.76,24.2,,,,,,,,,,,,,,,,,,,,,,1992
Rahul Chahar,Bowler,5.25,Punjab Kings,23,2022,Indian,0,1,4670,69,22,7,108,25,28.65,0,0,0,10,4,0.592592593,99.08,0,0,246.2,1478,65,5,1,0,7.56,22.74,31,4.43,96.88,20.93,7.45,43,25.98,42,11,5,8,14,2.8,93.33,0.84,43,13,24.46,19.85,7.4,22.03,1999
Rahul Chahar,Bowler,1.9,Mumbai Indians,19,2018,Indian,0,1,4670,69,22,7,108,25,28.65,0,0,0,10,4,0.592592593,99.08,0,0,246.2,1478,65,5,1,0,7.56,22.74,31,4.43,96.88,21,8.29,2,29,3,3,1,3*,3,,,0.61,7,2,29,21,8.29,12.5,1999
Rahul Chahar,Bowler,0.1,Rising Pune Supergiant,18,2017,Indian,0,0,4670,69,22,7,108,25,28.65,0,0,0,10,4,0.592592593,99.08,0,0,246.2,1478,65,5,1,0,7.56,22.74,31,4.43,96.88,20.93,7.45,43,25.98,42,11,5,8,14,2.8,93.33,0.84,5,0,14,2.8,93.33,0.84,1999
Avesh Khan,Bowler,10,Lucknow Super Giants,26,2022,Indian,0,1,4673,47,7,5,31,12,26.33,0,0,0,2,3,0.838709677,155,0,0,167.4,1006,55,8,1,0,8.64,18.29,9,9,150,18.83,8.23,29,25.83,25,16,1,5,5,5,,0.2,61,24,18.75,15.25,7.38,23.53,1996
Avesh Khan,Bowler,0.7,Delhi Daredevils,22,2018,Indian,0,1,4673,47,7,5,31,12,26.33,0,0,0,2,3,0.838709677,155,0,0,167.4,1006,55,8,1,0,8.64,18.29,9,9,150,24,5.75,1,23,1,1,0,0,0,,,,4,1,23,24,5.75,10,1996
Mohammed Siraj,Bowler,2.6,Sunrisers Hyderabad,23,2017,Indian,0,0,4675,79,22,14,97,14,29.82,0,0,0,10,2,0.536082474,87.39,0,0,272.2,1634,78,6,2,0,8.54,20.95,,,,13.8,9.22,7,21.2,6,6,0,0,0,,,,0,0,0,,,,1994
Mohammed Siraj,Bowler,2.6,Royal Challengers Bangalore,24,2018,Indian,0,1,4675,79,22,14,97,14,29.82,0,0,0,10,2,0.536082474,87.39,0,0,272.2,1634,78,6,2,0,8.54,20.95,,,,13.8,9.22,7,21.2,6,6,0,0,0,,,,23,10,21.2,13.8,9.22,27.03,1994
Jason Behrendorff,Bowler,1.5,Mumbai Indians,28,2018,Overseas,1,1,4705,17,2,2,6,3,29.05,0,0,0,0,0,0,66.67,0,0,61,366,19,2,0,0,9.05,19.26,,,,22.8,8.68,5,33,5,5,0,0,0,,,,,,,,,,1990
Jason Behrendorff,Bowler,0.75,Royal Challengers Bangalore,32,2022,Overseas,1,1,4705,17,2,2,6,3,29.05,0,0,0,0,0,0,66.67,0,0,61,366,19,2,0,0,9.05,19.26,,,,22.8,8.68,5,33,5,5,0,0,0,,,,19,5,33,22.8,8.68,14.29,1990
Asif K M,Bowler,0.4,Chennai Super Kings,25,2018,Indian,0,1,4749,7,1,0,0,0,33,0,0,0,0,0,0,N/A,0,0,22.1,133,7,0,0,0,10.42,19,,,,,,,,,,,,,,,,,,,,,,1993
Sandeep Lamichhane,Bowler,0.2,Delhi Daredevils,18,2018,Overseas,1,1,4757,9,1,0,0,0,22.46,0,0,0,0,0,0,N/A,0,0,35,210,13,2,0,0,8.34,16.15,,,,,,,,,,,,,,,,,,,,,,2000
Mayank Markande,Bowler,0.65,Mumbai Indians,25,2022,Indian,0,1,4772,30,11,8,48,18,27.93,0,0,0,3,1,0.375,114.29,0,0,98,588,29,3,2,0,8.27,20.28,27,9,93.1,19.88,8.55,16,28.31,18,1,0,0,0,,,,3,0,,,8.67,,1997
Mayank Markande,Bowler,0.2,Mumbai Indians,21,2018,Indian,0,1,4772,30,11,8,48,18,27.93,0,0,0,3,1,0.375,114.29,0,0,98,588,29,3,2,0,8.27,20.28,27,9,93.1,19.88,8.55,16,28.31,18,1,0,0,0,,,,0,0,0,,,,1997
Mohsin Khan,Bowler,0.2,Mumbai Indians,20,2018,Indian,0,1,4773,14,4,2,23,13,17.88,0,0,0,2,1,0.608695652,100,0,0,43,258,17,3,1,0,7.07,15.18,,,,,,,,,,,,,,,,,,,,,,1998
Mohsin Khan,Bowler,0.2,Mumbai Indians,22,2020,Indian,0,0,4773,14,4,2,23,13,17.88,0,0,0,2,1,0.608695652,100,0,0,43,258,17,3,1,0,7.07,15.18,,,,,,,,,,,,,,,,,,,,,,1998
Mohsin Khan,Bowler,0.2,Lucknow Super Giants,24,2022,Indian,0,1,4773,14,4,2,23,13,17.88,0,0,0,2,1,0.608695652,100,0,0,43,258,17,3,1,0,7.07,15.18,,,,,,,,,,,,,,,,,,,,,,1998
Oshane Thomas,Bowler,1.1,Rajasthan Royals,22,2019,Overseas,1,0,4822,4,0,0,0,0,15.8,0,0,0,0,0,0,N/A,0,0,10,60,5,0,0,0,7.9,12,,,,12,7.9,5,15.8,4,4,0,0,0,,,,0,0,0,,,,1997
Oshane Thomas,Bowler,0.5,Rajasthan Royals,23,2020,Overseas,1,0,4822,4,0,0,0,0,15.8,0,0,0,0,0,0,N/A,0,0,10,60,5,0,0,0,7.9,12,,,,12,7.9,5,15.8,4,4,0,0,0,,,,10,5,15.8,12,7.9,19.23,1997
Obed Mccoy,Bowler,0.75,Rajasthan Royals,25,2022,Overseas,1,1,4825,8,1,0,8,8,22.73,0,0,0,0,1,0.75,160,0,0,26.5,161,11,1,0,0,9.32,14.64,,,,,,,,,,,,,,,,,,,,,,1997
Anrich Nortje,Bowler,0.2,Kolkata Knight Riders,26,2019,Overseas,1,0,4929,40,13,9,45,23,24.15,0,0,0,6,0,0.533333333,109.76,0,0,153.4,922,53,3,0,0,8.33,17.4,,,,,,,,,,,,,,,,,,,,,,1993
Prasidh Krishna,Bowler,10,Rajasthan Royals,26,2022,Indian,0,1,4930,51,10,7,9,4,34.76,0,0,0,0,0,0,37.5,0,0,190.5,1145,49,5,1,0,8.92,23.37,3,1.5,25,24.87,9.27,30,38.4,34,10,2,0*,0,0,,,38.3,12,29.25,19.25,9.12,19.35,1996
Arshdeep Singh,Bowler,0.2,Kings XI Punjab,20,2019,Indian,0,0,4933,51,11,7,25,10,27.14,0,0,0,3,0,0.48,67.57,0,0,177,1062,57,7,2,1,8.74,18.63,,,,,,,,,,,,,,,,,,,,,,1999
Rasikh Dar,Bowler,0.2,Mumbai Indians,19,2019,Indian,0,0,4942,3,2,1,12,7,,0,0,0,1,0,0.333333333,120,0,0,8,48,0,0,0,0,8.75,,,,,,10.5,0,,1,1,1,5*,5,,125,2.84,,,,,,,2000
Rasikh Dar,Bowler,0.2,Kolkata Knight Riders,22,2022,Indian,0,1,4942,3,2,1,12,7,,0,0,0,1,0,0.333333333,120,0,0,8,48,0,0,0,0,8.75,,,,,,10.5,0,,1,1,1,5*,5,,125,2.84,4,0,,,10.5,,2000
R. Sai Kishore,Bowler,3,Gujarat Titans,26,2022,Indian,0,1,5846,5,0,0,0,0,20.17,0,0,0,0,0,0,N/A,0,0,16,96,6,0,0,0,7.56,16,,,,,,,,,,,,,,,,,,,,,,1996
R. Sai Kishore,Bowler,0.2,Chennai Super Kings,24,2020,Indian,0,0,5846,5,0,0,0,0,20.17,0,0,0,0,0,0,N/A,0,0,16,96,6,0,0,0,7.56,16,,,,,,,,,,,,,,,,,,,,,,1996
Tushar Deshpande,Bowler,0.2,Delhi Capitals,25,2020,Indian,0,0,5849,23,3,2,21,20,32.76,0,0,0,2,1,0.666666667,161.54,0,0,80.5,485,25,2,0,0,10.13,19.4,21,21,175,34,11.29,3,64,5,5,2,20*,21,21,175,2.71,,,,,,,1995
Tushar Deshpande,Bowler,0.2,Chennai Super Kings,27,2022,Indian,0,1,5849,23,3,2,21,20,32.76,0,0,0,2,1,0.666666667,161.54,0,0,80.5,485,25,2,0,0,10.13,19.4,21,21,175,34,11.29,3,64,5,5,2,20*,21,21,175,2.71,17,3,64,34,11.29,12,1995
Ishan Porel,Bowler,0.25,Punjab Kings,24,2022,Indian,0,1,5850,1,0,0,0,0,39,0,0,0,0,0,0,N/A,0,0,4,24,1,0,0,0,9.75,24,,,,24,9.75,1,39,1,1,0,0,0,,,,4,1,39,24,9.75,10,1998
Ishan Porel,Bowler,0.2,Kings XI Punjab,22,2020,Indian,0,0,5850,1,0,0,0,0,39,0,0,0,0,0,0,N/A,0,0,4,24,1,0,0,0,9.75,24,,,,24,9.75,1,39,1,1,0,0,0,,,,0,0,0,,,,1998
Ravi Bishnoi,Bowler,2,Kings XI Punjab,20,2020,Indian,0,0,5851,52,12,7,28,6,27.42,0,0,0,2,0,0.285714286,63.64,0,0,191.3,1149,53,4,0,0,7.59,21.68,,,,,,,,,,,,,,,,,,,,,,2000
Kartik Tyagi,Bowler,4,Sunrisers Hyderabad,22,2022,Indian,0,1,5856,19,7,3,13,7,44.13,0,0,0,1,0,0.307692308,81.25,0,0,66.2,398,15,0,0,0,9.98,26.53,6,3,60,24.08,9.41,13,37.77,14,4,2,1*,2,2,50,0.3,14,4,31,21,8.86,19.05,2000
Kartik Tyagi,Bowler,1.3,Rajasthan Royals,20,2020,Indian,0,0,5856,19,7,3,13,7,44.13,0,0,0,1,0,0.307692308,81.25,0,0,66.2,398,15,0,0,0,9.98,26.53,6,3,60,24.08,9.41,13,37.77,14,4,2,1*,2,2,50,0.3,2,0,2,2,50,0.3,2000
Akash Singh,Bowler,0.2,Rajasthan Royals,18,2020,Indian,0,0,5859,7,0,0,0,0,45.4,0,0,0,0,0,0,N/A,0,0,23,138,5,0,0,0,9.87,27.6,,,,,,,,,,,,,,,,,,,,,,2002
Akash Singh,Bowler,0.2,Rajasthan Royals,19,2021,Indian,0,0,5859,7,0,0,0,0,45.4,0,0,0,0,0,0,N/A,0,0,23,138,5,0,0,0,9.87,27.6,,,,,,,,,,,,,,,,,,,,,,2002
Riley Meredith,Bowler,8,Punjab Kings,25,2021,Overseas,1,0,5949,18,3,3,0,0,32.21,0,0,0,0,0,0,N/A,0,0,64.4,388,19,0,0,0,9.46,20.42,,,,25.5,9.94,4,42.25,5,5,1,0*,0,,,,1,0,0,,,,1996
